Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Generic Models,22FX3,22FX21,22FX3,,,WC Automatic Flush Valve-Type 1,,22FX21,,
Generic Models,22FX81,22FX81,22FX81,,,,,22FX81,,
Generic Models,22FX46,22FX46,22FX46,,,Wall Mounted Sink Tap,,22FX46,,
Floors,Floor,LCBC_AR_FL_50mm,Floor,,,50mmTHK Cement Sand Screed Topping,,LCBC_AR_FL_50mm,Default,
Floors,Floor,LCBC_AR_FL_50mm STFL,Floor,,,50mmTHK Cement Sand Screed Topping,,LCBC_AR_FL_50mm STFL,Default,
Floors,Floor,LCBC_AR_FL_150mm,Floor,,,150mmTHK Cement Sand Screed Topping,,LCBC_AR_FL_150mm,Concrete - Cast In Situ,
Floors,Floor,LCBC_AR_FL_175mm,Floor,,,175mmTHK Cement Sand Screed Topping,,LCBC_AR_FL_175mm,Concrete - Cast In Situ,
Floors,Floor,LCBC_AR_FL_25mm,Floor,,,25mmTHK Cement Sand Screed Topping,,LCBC_AR_FL_25mm,FN-CONC SCREED,
Floors,Floor,LCBC_AR_FL_600mm(Planting Area),Floor,,,600mm Thk Planting,,LCBC_AR_FL_600mm(Planting Area),L166_Plant,
Floors,Floor,LCBC_AR_FL_20mm STFL TILE,Floor,,,600x600x9.5mm Unglazed Porcelain Floor Tiles,,LCBC_AR_FL_20mm STFL TILE,Default,
Floors,Floor,LCBC_AR_FL_50mm STFL TL-01,Floor,,,150x600 Timberlook-Alike Floor Tiles,,LCBC_AR_FL_50mm STFL TL-01,150x600mm TILES staggered,
Floors,Floor,LCBC_AR_FL_50mm_TOILET,Floor,,,300x600 Unglazed Porcelain Floor Tiles,,LCBC_AR_FL_50mm_TOILET,Concrete - Cast In Situ,
Floors,Floor,LCBC_AR_FL_15mm (Countertop),Floor,,,Simulated Stone - Surface Countertop,,LCBC_AR_FL_15mm (Countertop),<By Category>,
Floors,Floor,LCBC_AR_FL_25mm_TOILET,Floor,,,25mmTHK Cement Sand Screed Topping,,LCBC_AR_FL_25mm_TOILET,<By Category>,
Floors,Floor,LCBC_AR_FL_15mm,Floor,,,15mmTHK Cement Sand Screed Topping,,LCBC_AR_FL_15mm,Default,
Floors,Floor,LCBC_AR_FL_390mm (Countertop),Floor,,,Simulated Stone - Surface Countertop,,LCBC_AR_FL_390mm (Countertop),<By Category>,
Floors,Floor,LCBC_AR_FL_50mm_TOILET 2,Floor,,,600x300 Unglazed Porcelain Floor Tiles,,LCBC_AR_FL_50mm_TOILET 2,Concrete - Cast In Situ,
Floors,Floor,LCBC_AR_FL_50mm_1200x600,Floor,,,1200x600x11mm Ceramic Floor Tiles,,LCBC_AR_FL_50mm_1200x600,<By Category>,
Floors,Floor,LCBC_AR_FL_20mm STFL TILES,Floor,,,600x600x9.5mm Unglazed Porcelain Floor Tiles,,LCBC_AR_FL_20mm STFL TILES,Default,
Floors,Floor,LCBC_AR_FL_50mm TILES (600x600mm),Floor,,,600x600x9.5mm Unglazed Porcelain Floor Tiles,,LCBC_AR_FL_50mm TILES (600x600mm),Default,
Floors,Floor,LCBC_AR_FL_5mm MESH,Floor,,,5mm THK MESH,,LCBC_AR_FL_5mm MESH,Welded Mesh Fence,
Doors,LCBC_DD_Door,S1200w x 2500h (2690 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S1200w x 2500h (2690 S.O.),,
Doors,LCBC_DD_Door,S1500w x 2500h (2690 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S1500w x 2500h (2690 S.O.),,
Doors,LCBC_DD_Door,S2500w x 2500h (2590 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S2500w x 2500h (2590 S.O.),,
Doors,LCBC_DD_Door,S1000w x 2500h (2690 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S1000w x 2500h (2690 S.O.),,
Doors,LCBC_DD_Door,S1150w x 2500h (2690 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S1150w x 2500h (2690 S.O.),,
Doors,LCBC_DD_Door,S800w x 2500h (2690 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S800w x 2500h (2690 S.O.),,
Doors,LCBC_DD_Door,S1800w x 2500h (2590 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S1800w x 2500h (2590 S.O.),,
Doors,LCBC_DD_Door,S800w x 2500h (2590 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S800w x 2500h (2590 S.O.),,
Doors,LCBC_DD_Door,S1200w x 2500h (2590 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S1200w x 2500h (2590 S.O.),,
Doors,LCBC_DD_Door,S1800w x 2500h (2690 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S1800w x 2500h (2690 S.O.),,
Doors,LCBC_DD_Door,S1450w x 2100h (2275 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S1450w x 2100h (2275 S.O.),,
Doors,LCBC_DD_Door,S2115w x 2500h (2590 S.O.),LCBC_DD_Door,,,Double Leaf Door,,S2115w x 2500h (2590 S.O.),,
Doors,LCBC_UD_Door,1500 x 2500 (2590 S.O.),LCBC_UD_Door,,,Unequal Double Leaf Door,,1500 x 2500 (2590 S.O.),,
Doors,LCBC_UD_Door,1500 x 2100,LCBC_UD_Door,,,Unequal Double Leaf Door,,1500 x 2100,,
Doors,LCBC_UD_Door,1500 x 2500 300 leaf (2175 S.O.),LCBC_UD_Door,,,Unequal Double Leaf Door,,1500 x 2500 300 leaf (2175 S.O.),,
Doors,LCBC_UD_Door,1500 x 2500 300 leaf (2590 S.O.),LCBC_UD_Door,,,Unequal Double Leaf Door,,1500 x 2500 300 leaf (2590 S.O.),,
Doors,LCBC_SD_Door,1000W x 2500HT (2590 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),1000W x 2500HT (2590 S.O.),,
Doors,LCBC_SD_Door,1000W x 2500HT (90 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),1000W x 2500HT (90 S.O.),,
Doors,LCBC_SD_Door,600W x 2500HT (2690 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),600W x 2500HT (2690 S.O.),,
Doors,LCBC_SD_Door,600W x 2500HT (2590 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),600W x 2500HT (2590 S.O.),,
Doors,LCBC_SD_Door,800W x 2100HT,LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),800W x 2100HT,,
Doors,LCBC_SD_Door,850W x 2500HT (2590 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),850W x 2500HT (2590 S.O.),,
Doors,LCBC_SD_Door,500W x 2500HT (2690 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),500W x 2500HT (2690 S.O.),,
Doors,LCBC_SD_Door,800W x 2500HT (2590 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),800W x 2500HT (2590 S.O.),,
Doors,LCBC_SD_Door,600W x 2100HT,LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),600W x 2100HT,,
Doors,LCBC_SD_Door,850W x 2100HT,LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),850W x 2100HT,,
Doors,LCBC_SD_Door,900W x 2100HT,LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),900W x 2100HT,,
Doors,LCBC_SD_Door,850W x 2100HT (2175 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),850W x 2100HT (2175 S.O.),,
Doors,LCBC_SD_Door,600W x 2500HT (2290 S.O.),LCBC_SD_Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),600W x 2500HT (2290 S.O.),,
Doors,LCBC_DD_Glass Door,1800w x 2500h,LCBC_DD_Glass Door,,,Double Leaf Door,,1800w x 2500h,,
Doors,LCBC_SD_Toilet Shaft Door,500W x 2200HT,LCBC_SD_Toilet Shaft Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),500W x 2200HT,,
Doors,LCBC_SD_Toilet Shaft Door,360W x 2200HT,LCBC_SD_Toilet Shaft Door,,,Single Leaf Door,General Aluminium Door (Where Expose to Weather),360W x 2200HT,,
Doors,LCBC_SD_Toilet cubicle,625w x 2030H,LCBC_SD_Toilet cubicle,,,Toilet Cubicle Door,,625w x 2030H,,
Doors,LCBC_SD_Toilet cubicle,0800w x 2030h,LCBC_SD_Toilet cubicle,,,Toilet Cubicle Door,,0800w x 2030h,,
Doors,LCBC_SD_Hatch Door,1000W x 2200HT,LCBC_SD_Hatch Door,,,Access Hatch Door,General Aluminium Door (Where Expose to Weather),1000W x 2200HT,,
Doors,LCBC_FSHS_Roller Shutter,3500X2000,LCBC_FSHS_Roller Shutter,,,,,3500X2000,,
Parking,L166_PWD Holding Point,L166_PWD Holding Point,L166_PWD Holding Point,,,,,L166_PWD Holding Point,,<By Category>
Plumbing Fixtures,,,LCBC_Floor Waste (150x150),,,,,,,
Plumbing Fixtures,Floor Trap,100 mm,Floor Trap,,,Floor Trap,,100 mm,,
Plumbing Fixtures,Floor Waste,100 mm,Floor Waste,,,Floor Trap,,100 mm,,
Plumbing Fixtures,,,COVERED FLOOR TRAP,,,,,,,
Windows,,,WNC_CW3_Minhawk (not parametric),,,,,,,
Windows,,,WNC_CW5_Minhawk (not parametric),,,,,,,
Windows,,,WNC_CW6_Minhawk,,,,,,,
Windows,,,WNC_CW2_Minhawk,,,,,,,
Casework,L166_Toilet Ledge,L166_Toilet Ledge,L166_Toilet Ledge,,,,,L166_Toilet Ledge,,
Electrical Fixtures,,,L166_Wall Fan,,,,,,,
Lighting Devices,,,L166_Light Switch,,,,,,,
Lighting Devices,L166_Distress Button ACC Toilet,Panic Button,L166_Distress Button ACC Toilet,,,,,Panic Button,,
Lighting Fixtures,,,E-LIGHT POINT LIGHTING FIXTURE,,,,,,,
Lighting Fixtures,PB_LTG_Downlight_Ceiling Recessed,230V 15W LED (D1),PB_LTG_Downlight_Ceiling Recessed,,,,,230V 15W LED (D1),,<By Category>
Lighting Fixtures,Strobe Lighting point,Strobe Lighting Point,Strobe Lighting point,,,,,Strobe Lighting Point,,<By Category>
Electrical Equipment,,,L166_Ceiling AP,,,,,,,
Air Terminals,,,L166_Exhaust Grille,,,,,,,
Structural Framing,Rectangular and Square Hollow Sections,RHS150x100x4.5,Rectangular and Square Hollow Sections,,,,,RHS150x100x4.5,Metal - Steel - 345 MPa,
Structural Framing,Rectangular and Square Hollow Sections,RHS 75x50x3,Rectangular and Square Hollow Sections,,,,,RHS 75x50x3,Metal - Steel - 345 MPa,
Structural Framing,Rectangular and Square Hollow Sections,RHS 50x50x3,Rectangular and Square Hollow Sections,,,,,RHS 50x50x3,Metal - Steel - 345 MPa,
Structural Framing,Rectangular and Square Hollow Sections,RHS150x100x8,Rectangular and Square Hollow Sections,,,,,RHS150x100x8,Metal - Steel - 345 MPa,
